Store ID,Product ID,Category,Inventory Level,Units Sold,Risk_Flag
S001,P0017,Furniture,230,163,Low Stock Risk
S001,P0018,Electronics,384,312,Low Stock Risk
S001,P0019,Clothing,101,53,OK
S001,P0020,Electronics,134,43,OK
S002,P0001,Groceries,290,53,OK
S002,P0002,Electronics,266,89,OK
S002,P0003,Toys,85,33,OK
S002,P0004,Electronics,118,51,OK
S002,P0005,Groceries,305,153,OK
S002,P0006,Clothing,472,65,OK
S002,P0007,Toys,75,40,OK
S002,P0008,Electronics,383,100,OK
S002,P0009,Electronics,82,49,OK
S002,P0010,Toys,193,76,OK
S002,P0011,Electronics,80,17,OK
S002,P0012,Clothing,467,118,OK
S002,P0013,Clothing,443,28,OK
S002,P0014,Toys,50,45,Low Stock Risk
S002,P0015,Toys,215,94,OK
S002,P0016,Electronics,182,85,OK
S002,P0017,Groceries,96,62,OK
S002,P0018,Groceries,445,263,OK
S002,P0019,Electronics,431,167,OK
S002,P0020,Electronics,148,145,Low Stock Risk
S003,P0001,Clothing,448,370,Low Stock Risk
S003,P0002,Toys,109,57,OK
S003,P0003,Furniture,375,27,OK
S003,P0004,Groceries,125,103,Low Stock Risk
S003,P0005,Toys,441,337,Low Stock Risk
S003,P0006,Groceries,404,326,Low Stock Risk
S003,P0007,Toys,150,133,Low Stock Risk
S003,P0008,Groceries,128,117,Low Stock Risk
S003,P0009,Electronics,187,81,OK
S003,P0010,Clothing,255,219,Low Stock Risk
S003,P0011,Electronics,114,97,Low Stock Risk
S003,P0012,Furniture,130,85,OK
S003,P0013,Toys,492,453,Low Stock Risk
S003,P0014,Clothing,54,26,OK
S003,P0015,Electronics,256,177,Low Stock Risk
S003,P0016,Toys,455,30,OK
S003,P0017,Furniture,271,129,OK
S003,P0018,Clothing,498,331,OK
S003,P0019,Toys,355,235,OK
S003,P0020,Toys,442,217,OK
S004,P0001,Groceries,297,242,Low Stock Risk
S004,P0002,Toys,438,97,OK
S004,P0003,Groceries,238,57,OK
S004,P0004,Groceries,472,218,OK
S004,P0005,Clothing,59,13,OK
S004,P0006,Clothing,277,271,Low Stock Risk
S004,P0007,Clothing,94,66,Low Stock Risk
S004,P0008,Toys,261,39,OK
S004,P0009,Electronics,138,38,OK
S004,P0010,Electronics,275,99,OK
S004,P0011,Furniture,453,423,Low Stock Risk
S004,P0012,Clothing,342,281,Low Stock Risk
S004,P0013,Toys,472,316,Low Stock Risk
S004,P0014,Furniture,195,78,OK
S004,P0015,Groceries,357,304,Low Stock Risk
S004,P0016,Electronics,286,246,Low Stock Risk
S004,P0017,Clothing,244,189,Low Stock Risk
S004,P0018,Toys,123,69,OK
S004,P0019,Toys,132,100,Low Stock Risk
S004,P0020,Toys,497,122,OK
S005,P0001,Clothing,193,31,OK
S005,P0002,Furniture,458,100,OK
S005,P0003,Groceries,500,312,OK
S005,P0004,Clothing,396,53,OK
S005,P0005,Electronics,156,48,OK
S005,P0006,Clothing,112,82,Low Stock Risk
S005,P0007,Toys,372,178,OK
S005,P0008,Toys,71,8,OK
S005,P0009,Furniture,225,76,OK
S005,P0010,Electronics,109,20,OK
S005,P0011,Clothing,63,53,Low Stock Risk
S005,P0012,Clothing,109,34,OK
S005,P0013,Electronics,307,7,OK
S005,P0014,Toys,87,40,OK
S005,P0015,Furniture,68,20,OK
S005,P0016,Electronics,249,42,OK
S005,P0017,Furniture,61,47,Low Stock Risk
S005,P0018,Groceries,203,74,OK
S005,P0019,Furniture,459,401,Low Stock Risk
S005,P0020,Toys,205,191,Low Stock Risk
S001,P0001,Furniture,485,350,Low Stock Risk
S001,P0002,Groceries,430,12,OK
S001,P0003,Electronics,212,172,Low Stock Risk
S001,P0004,Furniture,442,51,OK
S001,P0005,Electronics,499,284,OK
S001,P0006,Toys,370,339,Low Stock Risk
S001,P0007,Toys,127,35,OK
S001,P0008,Toys,98,88,Low Stock Risk
S001,P0009,Clothing,72,56,Low Stock Risk
S001,P0010,Groceries,277,186,Low Stock Risk
S001,P0011,Groceries,84,76,Low Stock Risk
S001,P0012,Groceries,244,72,OK
S001,P0013,Toys,118,52,OK
S001,P0014,Clothing,414,313,Low Stock Risk
S001,P0015,Furniture,213,14,OK
S001,P0016,Clothing,132,131,Low Stock Risk
S001,P0017,Toys,301,203,Low Stock Risk
S001,P0018,Toys,51,9,OK
S001,P0019,Groceries,360,179,OK
S001,P0020,Clothing,374,131,OK
S002,P0001,Toys,224,57,OK
S002,P0002,Electronics,119,75,OK
S002,P0003,Clothing,201,115,OK
S002,P0004,Furniture,75,42,OK
S002,P0005,Clothing,330,255,Low Stock Risk
S002,P0006,Toys,77,34,OK
S002,P0007,Furniture,161,161,Low Stock Risk
S002,P0008,Clothing,219,167,Low Stock Risk
S002,P0009,Clothing,409,358,Low Stock Risk
S002,P0010,Toys,362,34,OK
S002,P0011,Toys,380,122,OK
S002,P0012,Clothing,149,68,OK
S002,P0013,Groceries,282,56,OK
S002,P0014,Electronics,394,221,OK
S002,P0015,Electronics,363,351,Low Stock Risk
S002,P0016,Electronics,138,99,Low Stock Risk
S002,P0017,Clothing,152,24,OK
S002,P0018,Clothing,314,272,Low Stock Risk
S002,P0019,Toys,366,90,OK
S002,P0020,Groceries,361,176,OK
S003,P0001,Clothing,108,6,OK
S003,P0002,Clothing,293,182,OK
S003,P0003,Groceries,183,14,OK
S003,P0004,Groceries,474,265,OK
S003,P0005,Toys,63,26,OK
S003,P0006,Groceries,292,178,OK
S003,P0007,Electronics,148,71,OK
S003,P0008,Groceries,315,217,Low Stock Risk
S003,P0009,Electronics,367,7,OK
S003,P0010,Furniture,93,48,OK
S003,P0011,Toys,349,113,OK
S003,P0012,Toys,484,130,OK
S003,P0013,Electronics,65,63,Low Stock Risk
S003,P0014,Groceries,273,10,OK
S003,P0015,Electronics,269,187,Low Stock Risk
S003,P0016,Furniture,464,19,OK
S003,P0017,Furniture,201,30,OK
S003,P0018,Electronics,419,14,OK
S003,P0019,Toys,145,115,Low Stock Risk
S003,P0020,Groceries,73,55,Low Stock Risk
S004,P0001,Furniture,463,164,OK
S004,P0002,Clothing,409,103,OK
S004,P0003,Furniture,426,29,OK
S004,P0004,Toys,270,265,Low Stock Risk
S004,P0005,Electronics,495,90,OK
S004,P0006,Toys,143,45,OK
S004,P0007,Groceries,494,472,Low Stock Risk
S004,P0008,Electronics,260,4,OK
S004,P0009,Toys,203,58,OK
S004,P0010,Furniture,199,190,Low Stock Risk
S004,P0011,Groceries,409,204,OK
S004,P0012,Electronics,243,239,Low Stock Risk
S004,P0013,Electronics,111,27,OK
S004,P0014,Groceries,348,167,OK
S004,P0015,Electronics,191,26,OK
S004,P0016,Groceries,382,11,OK
S004,P0017,Toys,463,17,OK
S004,P0018,Clothing,446,125,OK
S004,P0019,Toys,240,12,OK
S004,P0020,Clothing,228,169,Low Stock Risk
S005,P0001,Groceries,455,294,OK
S005,P0002,Toys,175,58,OK
S005,P0003,Electronics,402,345,Low Stock Risk
S005,P0004,Clothing,387,288,Low Stock Risk
S005,P0005,Toys,247,170,Low Stock Risk
S005,P0006,Clothing,230,71,OK
S005,P0007,Furniture,201,64,OK
S005,P0008,Clothing,469,65,OK
S005,P0009,Clothing,429,392,Low Stock Risk
S005,P0010,Groceries,179,48,OK
S005,P0011,Furniture,172,34,OK
S005,P0012,Furniture,439,268,OK
S005,P0013,Electronics,246,102,OK
S005,P0014,Clothing,449,247,OK
S005,P0015,Groceries,268,100,OK
S005,P0016,Electronics,386,385,Low Stock Risk
S005,P0017,Clothing,283,231,Low Stock Risk
S005,P0018,Electronics,95,53,OK
S005,P0019,Electronics,374,200,OK
S005,P0020,Clothing,181,68,OK
S001,P0001,Electronics,174,6,OK
S001,P0002,Clothing,214,205,Low Stock Risk
S001,P0003,Clothing,189,79,OK
S001,P0004,Toys,77,49,OK
S001,P0005,Furniture,350,306,Low Stock Risk
S001,P0006,Electronics,364,265,Low Stock Risk
S001,P0007,Groceries,366,28,OK
S001,P0008,Furniture,486,278,OK
S001,P0009,Clothing,259,61,OK
S001,P0010,Electronics,452,285,OK
S001,P0011,Toys,196,80,OK
S001,P0012,Clothing,434,242,OK
S001,P0013,Toys,300,291,Low Stock Risk
S001,P0014,Furniture,229,201,Low Stock Risk
S001,P0015,Toys,398,115,OK
S001,P0016,Electronics,347,2,OK
S001,P0017,Clothing,282,10,OK
S001,P0018,Electronics,88,63,Low Stock Risk
S001,P0019,Furniture,232,171,Low Stock Risk
S001,P0020,Electronics,78,75,Low Stock Risk
S002,P0001,Toys,486,331,Low Stock Risk
S002,P0002,Electronics,223,179,Low Stock Risk
S002,P0003,Clothing,148,85,OK
S002,P0004,Groceries,471,137,OK
S002,P0005,Toys,200,157,Low Stock Risk
S002,P0006,Clothing,423,324,Low Stock Risk
S002,P0007,Electronics,161,93,OK
S002,P0008,Clothing,67,5,OK
S002,P0009,Toys,139,97,Low Stock Risk
S002,P0010,Clothing,489,110,OK
S002,P0011,Furniture,111,83,Low Stock Risk
S002,P0012,Groceries,257,10,OK
S002,P0013,Furniture,85,7,OK
S002,P0014,Furniture,210,179,Low Stock Risk
S002,P0015,Furniture,285,263,Low Stock Risk
S002,P0016,Electronics,128,37,OK
S002,P0017,Clothing,157,23,OK
S002,P0018,Toys,194,144,Low Stock Risk
S002,P0019,Clothing,289,134,OK
S002,P0020,Electronics,263,102,OK
S003,P0001,Toys,383,351,Low Stock Risk
S003,P0002,Furniture,264,58,OK
S003,P0003,Furniture,111,64,OK
S003,P0004,Toys,150,96,OK
S003,P0005,Groceries,167,1,OK
S003,P0006,Clothing,68,49,Low Stock Risk
S003,P0007,Clothing,340,329,Low Stock Risk
S003,P0008,Furniture,192,184,Low Stock Risk
S003,P0009,Furniture,426,351,Low Stock Risk
S003,P0010,Electronics,336,144,OK
S003,P0011,Electronics,107,15,OK
S003,P0012,Furniture,291,64,OK
S003,P0013,Electronics,387,228,OK
S003,P0014,Groceries,343,309,Low Stock Risk
S003,P0015,Clothing,253,37,OK
S003,P0016,Toys,167,53,OK
S003,P0017,Electronics,128,11,OK
S003,P0018,Furniture,130,129,Low Stock Risk
S003,P0019,Clothing,299,84,OK
S003,P0020,Clothing,134,53,OK
S004,P0001,Groceries,251,170,Low Stock Risk
S004,P0002,Groceries,121,10,OK
S004,P0003,Furniture,427,245,OK
S004,P0004,Electronics,104,72,Low Stock Risk
S004,P0005,Furniture,377,260,Low Stock Risk
S004,P0006,Furniture,177,112,OK
S004,P0007,Groceries,472,41,OK
S004,P0008,Electronics,242,168,Low Stock Risk
S004,P0009,Electronics,219,7,OK
S004,P0010,Toys,457,277,OK
S004,P0011,Clothing,243,175,Low Stock Risk
S004,P0012,Electronics,311,94,OK
S004,P0013,Groceries,320,119,OK
S004,P0014,Toys,479,215,OK
S004,P0015,Toys,429,16,OK
S004,P0016,Toys,191,157,Low Stock Risk
S004,P0017,Electronics,179,64,OK
S004,P0018,Toys,327,134,OK
S004,P0019,Electronics,126,43,OK
S004,P0020,Furniture,397,394,Low Stock Risk
S005,P0001,Furniture,403,177,OK
S005,P0002,Furniture,312,163,OK
S005,P0003,Furniture,242,196,Low Stock Risk
S005,P0004,Toys,275,161,OK
S005,P0005,Clothing,280,264,Low Stock Risk
S005,P0006,Furniture,99,10,OK
S005,P0007,Toys,322,140,OK
S005,P0008,Electronics,212,114,OK
S005,P0009,Clothing,172,91,OK
S005,P0010,Electronics,105,75,Low Stock Risk
S005,P0011,Groceries,80,38,OK
S005,P0012,Clothing,190,85,OK
S005,P0013,Toys,59,49,Low Stock Risk
S005,P0014,Electronics,213,73,OK
S005,P0015,Toys,217,196,Low Stock Risk
S005,P0016,Clothing,423,403,Low Stock Risk
S005,P0017,Toys,181,106,OK
S005,P0018,Toys,412,134,OK
S005,P0019,Clothing,293,240,Low Stock Risk
S005,P0020,Furniture,363,94,OK
S001,P0001,Groceries,468,177,OK
S001,P0002,Toys,261,159,OK
S001,P0003,Clothing,433,409,Low Stock Risk
S001,P0004,Furniture,472,453,Low Stock Risk
S001,P0005,Groceries,100,2,OK
S001,P0006,Electronics,253,88,OK
S001,P0007,Clothing,482,119,OK
S001,P0008,Electronics,55,32,OK
S001,P0009,Groceries,122,15,OK
S001,P0010,Toys,183,122,OK
S001,P0011,Clothing,128,25,OK
S001,P0012,Toys,298,179,OK
S001,P0013,Groceries,461,312,Low Stock Risk
S001,P0014,Toys,268,184,Low Stock Risk
S001,P0015,Toys,101,61,OK
S001,P0016,Electronics,138,79,OK
S001,P0017,Furniture,435,381,Low Stock Risk
S001,P0018,Clothing,247,162,OK
S001,P0019,Electronics,302,291,Low Stock Risk
S001,P0020,Toys,452,154,OK
S002,P0001,Clothing,414,301,Low Stock Risk
S002,P0002,Clothing,331,152,OK
S002,P0003,Toys,223,202,Low Stock Risk
S002,P0004,Clothing,96,40,OK
S002,P0005,Toys,143,101,Low Stock Risk
S002,P0006,Groceries,463,393,Low Stock Risk
S002,P0007,Groceries,134,53,OK
S002,P0008,Groceries,314,302,Low Stock Risk
S002,P0009,Furniture,330,77,OK
S002,P0010,Clothing,84,31,OK
S002,P0011,Furniture,303,219,Low Stock Risk
S002,P0012,Furniture,109,93,Low Stock Risk
S002,P0013,Groceries,370,165,OK
S002,P0014,Furniture,91,50,OK
S002,P0015,Furniture,243,122,OK
S002,P0016,Clothing,486,46,OK
S002,P0017,Groceries,306,192,OK
S002,P0018,Toys,315,59,OK
S002,P0019,Groceries,442,110,OK
S002,P0020,Groceries,481,359,Low Stock Risk
S003,P0001,Furniture,58,46,Low Stock Risk
S003,P0002,Clothing,405,29,OK
S003,P0003,Groceries,286,213,Low Stock Risk
S003,P0004,Furniture,391,17,OK
S003,P0005,Electronics,400,43,OK
S003,P0006,Electronics,86,78,Low Stock Risk
S003,P0007,Toys,339,126,OK
S003,P0008,Toys,213,87,OK
S003,P0009,Electronics,337,22,OK
S003,P0010,Toys,87,2,OK
S003,P0011,Groceries,345,267,Low Stock Risk
S003,P0012,Furniture,352,333,Low Stock Risk
S003,P0013,Electronics,376,58,OK
S003,P0014,Groceries,490,385,Low Stock Risk
S003,P0015,Toys,336,53,OK
S003,P0016,Groceries,410,309,Low Stock Risk
S003,P0017,Electronics,492,251,OK
S003,P0018,Furniture,306,240,Low Stock Risk
S003,P0019,Toys,188,44,OK
S003,P0020,Furniture,95,21,OK
S004,P0001,Electronics,357,276,Low Stock Risk
S004,P0002,Toys,228,37,OK
S004,P0003,Furniture,369,30,OK
S004,P0004,Groceries,91,34,OK
S004,P0005,Clothing,173,76,OK
S004,P0006,Toys,397,26,OK
S004,P0007,Toys,447,35,OK
S004,P0008,Clothing,452,44,OK
S004,P0009,Toys,413,136,OK
S004,P0010,Furniture,452,25,OK
S004,P0011,Clothing,323,203,OK
S004,P0012,Groceries,383,136,OK
S004,P0013,Groceries,484,238,OK
S004,P0014,Electronics,402,94,OK
S004,P0015,Clothing,467,452,Low Stock Risk
S004,P0016,Clothing,247,47,OK
S004,P0017,Electronics,397,299,Low Stock Risk
S004,P0018,Electronics,90,63,Low Stock Risk
S004,P0019,Clothing,392,313,Low Stock Risk
S004,P0020,Clothing,299,241,Low Stock Risk
S005,P0001,Clothing,252,236,Low Stock Risk
S005,P0002,Groceries,426,88,OK
S005,P0003,Electronics,366,277,Low Stock Risk
S005,P0004,Electronics,140,4,OK
S005,P0005,Furniture,404,2,OK
S005,P0006,Groceries,363,140,OK
S005,P0007,Toys,420,256,OK
S005,P0008,Toys,126,0,OK
S005,P0009,Clothing,115,50,OK
S005,P0010,Furniture,375,318,Low Stock Risk
S005,P0011,Furniture,344,141,OK
S005,P0012,Electronics,401,256,OK
S005,P0013,Furniture,61,27,OK
S005,P0014,Clothing,237,153,OK
S005,P0015,Groceries,362,150,OK
S005,P0016,Toys,300,186,OK
S005,P0017,Furniture,387,156,OK
S005,P0018,Electronics,97,87,Low Stock Risk
S005,P0019,Groceries,177,24,OK
S005,P0020,Furniture,461,398,Low Stock Risk
S001,P0001,Furniture,191,90,OK
S001,P0002,Electronics,309,289,Low Stock Risk
S001,P0003,Clothing,124,23,OK
S001,P0004,Electronics,409,16,OK
S001,P0005,Clothing,438,413,Low Stock Risk
S001,P0006,Clothing,224,171,Low Stock Risk
S001,P0007,Groceries,427,84,OK
S001,P0008,Furniture,266,28,OK
S001,P0009,Clothing,336,54,OK
S001,P0010,Electronics,182,174,Low Stock Risk
S001,P0011,Clothing,240,18,OK
S001,P0012,Electronics,118,108,Low Stock Risk
S001,P0013,Clothing,477,432,Low Stock Risk
S001,P0014,Clothing,333,315,Low Stock Risk
S001,P0015,Furniture,428,149,OK
S001,P0016,Groceries,123,80,OK
S001,P0017,Electronics,316,232,Low Stock Risk
S001,P0018,Groceries,308,115,OK
S001,P0019,Groceries,400,260,OK
S001,P0020,Clothing,172,146,Low Stock Risk
S002,P0001,Electronics,387,224,OK
S002,P0002,Furniture,58,12,OK
S002,P0003,Furniture,364,49,OK
S002,P0004,Electronics,380,24,OK
S002,P0005,Clothing,494,419,Low Stock Risk
S002,P0006,Toys,61,17,OK
S002,P0007,Toys,81,13,OK
S002,P0008,Toys,401,82,OK
S002,P0009,Clothing,438,60,OK
S002,P0010,Furniture,447,381,Low Stock Risk
S002,P0011,Groceries,93,41,OK
S002,P0012,Clothing,236,215,Low Stock Risk
S002,P0013,Toys,261,109,OK
S002,P0014,Furniture,75,54,Low Stock Risk
S002,P0015,Electronics,320,36,OK
S002,P0016,Groceries,432,258,OK
S002,P0017,Clothing,472,90,OK
S002,P0018,Clothing,473,196,OK
S002,P0019,Clothing,191,10,OK
S002,P0020,Clothing,455,30,OK
S003,P0001,Clothing,464,383,Low Stock Risk
S003,P0002,Electronics,104,45,OK
S003,P0003,Groceries,455,69,OK
S003,P0004,Furniture,140,93,OK
S003,P0005,Furniture,192,16,OK
S003,P0006,Groceries,148,91,OK
S003,P0007,Furniture,372,47,OK
S003,P0008,Furniture,355,146,OK
S003,P0009,Electronics,467,184,OK
S003,P0010,Groceries,74,67,Low Stock Risk
S003,P0011,Groceries,299,35,OK
S003,P0012,Toys,359,11,OK
S003,P0013,Toys,129,26,OK
S003,P0014,Clothing,128,117,Low Stock Risk
S003,P0015,Electronics,72,44,OK
S003,P0016,Furniture,413,406,Low Stock Risk
S003,P0017,Electronics,350,327,Low Stock Risk
S003,P0018,Clothing,120,20,OK
S003,P0019,Toys,369,6,OK
S003,P0020,Electronics,66,41,OK
S004,P0001,Electronics,362,326,Low Stock Risk
S004,P0002,Toys,81,57,Low Stock Risk
S004,P0003,Furniture,225,207,Low Stock Risk
S004,P0004,Furniture,248,24,OK
S004,P0005,Furniture,96,15,OK
S004,P0006,Toys,434,138,OK
S004,P0007,Toys,65,58,Low Stock Risk
S004,P0008,Toys,410,11,OK
S004,P0009,Furniture,305,80,OK
S004,P0010,Furniture,357,19,OK
S004,P0011,Groceries,225,143,OK
S004,P0012,Toys,354,54,OK
S004,P0013,Electronics,331,38,OK
S004,P0014,Toys,458,404,Low Stock Risk
S004,P0015,Furniture,302,299,Low Stock Risk
S004,P0016,Toys,166,147,Low Stock Risk
S004,P0017,Groceries,487,93,OK
S004,P0018,Toys,186,128,Low Stock Risk
S004,P0019,Toys,413,12,OK
S004,P0020,Groceries,171,0,OK
S005,P0001,Clothing,243,229,Low Stock Risk
S005,P0002,Toys,436,277,OK
S005,P0003,Clothing,163,155,Low Stock Risk
S005,P0004,Toys,417,331,Low Stock Risk
S005,P0005,Furniture,192,74,OK
S005,P0006,Furniture,232,14,OK
S005,P0007,Furniture,455,41,OK
S005,P0008,Groceries,62,59,Low Stock Risk
S005,P0009,Clothing,109,55,OK
S005,P0010,Toys,121,113,Low Stock Risk
S005,P0011,Furniture,253,225,Low Stock Risk
S005,P0012,Toys,438,205,OK
S005,P0013,Clothing,466,436,Low Stock Risk
S005,P0014,Clothing,83,8,OK
S005,P0015,Toys,174,47,OK
S005,P0016,Groceries,259,153,OK
S005,P0017,Toys,431,324,Low Stock Risk
S005,P0018,Toys,119,93,Low Stock Risk
S005,P0019,Toys,213,87,OK
S005,P0020,Groceries,219,114,OK
S001,P0001,Toys,348,281,Low Stock Risk
S001,P0002,Toys,203,56,OK
S001,P0003,Groceries,495,102,OK
S001,P0004,Furniture,215,153,Low Stock Risk
S001,P0005,Clothing,217,65,OK
S001,P0006,Electronics,167,84,OK
S001,P0007,Furniture,490,13,OK
S001,P0008,Furniture,139,124,Low Stock Risk
S001,P0009,Electronics,167,34,OK
S001,P0010,Clothing,56,25,OK
S001,P0011,Electronics,371,213,OK
S001,P0012,Groceries,244,176,Low Stock Risk
S001,P0013,Furniture,86,66,Low Stock Risk
S001,P0014,Toys,402,175,OK
S001,P0015,Toys,387,2,OK
S001,P0016,Furniture,63,24,OK
S001,P0017,Electronics,82,58,Low Stock Risk
S001,P0018,Clothing,112,56,OK
S001,P0019,Electronics,80,30,OK
S001,P0020,Clothing,455,262,OK
S002,P0001,Groceries,220,153,Low Stock Risk
S002,P0002,Groceries,447,7,OK
S002,P0003,Electronics,75,23,OK
S002,P0004,Groceries,440,402,Low Stock Risk
S002,P0005,Clothing,378,96,OK
S002,P0006,Toys,430,23,OK
S002,P0007,Toys,125,119,Low Stock Risk
S002,P0008,Electronics,345,96,OK
S002,P0009,Toys,224,76,OK
S002,P0010,Electronics,383,248,OK
S002,P0011,Groceries,251,92,OK
S002,P0012,Clothing,114,48,OK
S002,P0013,Clothing,265,90,OK
S002,P0014,Clothing,242,164,Low Stock Risk
S002,P0015,Toys,234,85,OK
S002,P0016,Clothing,378,7,OK
S002,P0017,Groceries,51,7,OK
S002,P0018,Clothing,424,383,Low Stock Risk
S002,P0019,Clothing,93,12,OK
S002,P0020,Furniture,145,142,Low Stock Risk
S003,P0001,Groceries,275,110,OK
S003,P0002,Groceries,300,130,OK
S003,P0003,Clothing,365,240,OK
S003,P0004,Clothing,339,214,OK
S003,P0005,Groceries,486,133,OK
S003,P0006,Toys,255,125,OK
S003,P0007,Clothing,440,163,OK
S003,P0008,Furniture,348,210,OK
S003,P0009,Clothing,387,251,OK
S003,P0010,Electronics,94,21,OK
S003,P0011,Clothing,236,161,Low Stock Risk
S003,P0012,Furniture,290,210,Low Stock Risk
S003,P0013,Clothing,410,16,OK
S003,P0014,Groceries,291,28,OK
S003,P0015,Groceries,288,124,OK
S003,P0016,Toys,176,84,OK
S003,P0017,Electronics,214,192,Low Stock Risk
S003,P0018,Toys,177,28,OK
S003,P0019,Furniture,435,296,Low Stock Risk
S003,P0020,Electronics,367,290,Low Stock Risk
S004,P0001,Furniture,292,142,OK
S004,P0002,Furniture,319,151,OK
S004,P0003,Furniture,230,44,OK
S004,P0004,Groceries,431,191,OK
S004,P0005,Groceries,77,21,OK
S004,P0006,Electronics,302,268,Low Stock Risk
S004,P0007,Electronics,284,24,OK
S004,P0008,Furniture,102,72,Low Stock Risk
S004,P0009,Furniture,67,16,OK
S004,P0010,Groceries,88,78,Low Stock Risk
S004,P0011,Toys,405,42,OK
S004,P0012,Clothing,207,179,Low Stock Risk
S004,P0013,Clothing,203,180,Low Stock Risk
S004,P0014,Groceries,132,23,OK
S004,P0015,Furniture,320,33,OK
S004,P0016,Furniture,463,241,OK
S004,P0017,Furniture,294,72,OK
S004,P0018,Furniture,144,116,Low Stock Risk
S004,P0019,Clothing,257,184,Low Stock Risk
S004,P0020,Groceries,157,106,Low Stock Risk
S005,P0001,Furniture,354,312,Low Stock Risk
S005,P0002,Furniture,463,372,Low Stock Risk
S005,P0003,Toys,331,99,OK
S005,P0004,Groceries,126,18,OK
S005,P0005,Electronics,125,72,OK
S005,P0006,Furniture,92,78,Low Stock Risk
S005,P0007,Toys,210,196,Low Stock Risk
S005,P0008,Electronics,369,305,Low Stock Risk
S005,P0009,Electronics,451,231,OK
S005,P0010,Toys,215,207,Low Stock Risk
S005,P0011,Groceries,366,242,OK
S005,P0012,Toys,193,93,OK
S005,P0013,Toys,245,115,OK
S005,P0014,Electronics,90,84,Low Stock Risk
S005,P0015,Groceries,132,73,OK
S005,P0016,Groceries,284,251,Low Stock Risk
S005,P0017,Furniture,227,214,Low Stock Risk
S005,P0018,Clothing,67,62,Low Stock Risk
S005,P0019,Furniture,375,246,OK
S005,P0020,Furniture,368,22,OK
S001,P0001,Toys,311,311,Low Stock Risk
S001,P0002,Toys,428,48,OK
S001,P0003,Toys,204,24,OK
S001,P0004,Groceries,226,174,Low Stock Risk
S001,P0005,Clothing,184,175,Low Stock Risk
S001,P0006,Electronics,150,9,OK
S001,P0007,Electronics,210,101,OK
S001,P0008,Groceries,232,169,Low Stock Risk
S001,P0009,Furniture,303,147,OK
S001,P0010,Toys,177,61,OK
S001,P0011,Furniture,371,305,Low Stock Risk
S001,P0012,Electronics,146,140,Low Stock Risk
S001,P0013,Furniture,155,120,Low Stock Risk
S001,P0014,Clothing,105,5,OK
S001,P0015,Electronics,311,278,Low Stock Risk
S001,P0016,Furniture,353,333,Low Stock Risk
S001,P0017,Electronics,497,226,OK
S001,P0018,Furniture,277,58,OK
S001,P0019,Electronics,433,154,OK
S001,P0020,Furniture,326,269,Low Stock Risk
S002,P0001,Toys,495,258,OK
S002,P0002,Electronics,220,187,Low Stock Risk
S002,P0003,Clothing,315,211,Low Stock Risk
S002,P0004,Clothing,423,18,OK
S002,P0005,Toys,81,24,OK
S002,P0006,Furniture,475,159,OK
S002,P0007,Electronics,324,56,OK
S002,P0008,Electronics,258,49,OK
S002,P0009,Electronics,341,7,OK
S002,P0010,Groceries,64,22,OK
S002,P0011,Electronics,149,72,OK
S002,P0012,Groceries,352,203,OK
S002,P0013,Furniture,90,76,Low Stock Risk
S002,P0014,Clothing,323,309,Low Stock Risk
S002,P0015,Furniture,475,414,Low Stock Risk
S002,P0016,Clothing,90,85,Low Stock Risk
S002,P0017,Toys,223,10,OK
S002,P0018,Furniture,155,106,Low Stock Risk
S002,P0019,Clothing,432,358,Low Stock Risk
S002,P0020,Furniture,199,57,OK
S003,P0001,Clothing,379,79,OK
S003,P0002,Electronics,344,253,Low Stock Risk
S003,P0003,Furniture,58,24,OK
